jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
-1.841906673,0.283968219,1.801892516,0.884734166,-0.841765783,-1.301918521,-1.911143609,-1.466436645,-0.916113529,-0.388398037,0.121431092,0.641974872
-1.809049644,0.045263001,2.748055116,1.24296399,-0.386970549,-1.208536926,-1.751996939,-1.248270883,-0.640754496,-0.462081933,-0.170963612,0.535624037
-1.739860142,0.208813795,2.351776922,0.757476076,-0.600827622,-1.129628458,-1.718184271,-1.130730374,-0.498007816,0.277851204,-0.346115949,0.23029124
-1.771894079,0.579567635,2.643078719,0.897066381,-0.720070457,-1.394350783,-1.856380646,-1.617913686,-0.871908428,-0.049052574,0.090588002,0.107619927
-1.822939596,0.931051636,3.186461424,1.513852288,-0.466030938,-1.302638631,-1.816777042,-1.83779163,-1.032945297,-0.188651281,-0.080701476,-0.018282583
-1.772505856,0.83350484,2.655112412,1.394786299,-0.655195185,-1.39975029,-1.738708552,-1.852163718,-1.000971909,-0.202088171,-0.178397175,0.038160021
-1.780169562,1.032380321,2.56133163,1.104893251,-0.708582762,-1.470036676,-1.73004242,-1.901983494,-1.473557896,-0.502946363,-0.858064399,-0.126416849
-1.693053806,0.581758583,2.321271208,0.98183978,-0.76752874,-1.426517896,-1.655981235,-1.934158809,-1.792801795,-0.794548451,-1.176904055,-0.749684744
-1.574937188,0.445413355,2.378866801,1.280323461,-0.64481769,-1.249038297,-1.559118905,-1.903636991,-1.752513432,-0.817027414,-0.899479911,-0.07496295
-1.449046072,0.358690195,2.186373563,1.41881355,-0.605517064,-1.154903559,-1.625793264,-1.942513584,-1.775381785,-0.759701616,-0.527956299,0.080960958
-1.53249792,-0.32611737,1.720594594,0.476486434,-0.821584641,-1.296807964,-1.784111904,-1.964218123,-1.801449886,-0.999813295,-0.454645553,-0.318567444
-1.745249099,-0.256162503,1.353530864,-0.3709521,-1.012235514,-1.605063268,-1.971451629,-2.107406414,-2.082840409,-1.247243503,-0.243017626,-0.967646936
-1.688039005,0.142571425,1.80795722,0.139883037,-0.577985371,-1.247158395,-1.752459702,-1.980680945,-2.038347698,-1.296069447,0.236557795,-1.229402794
-1.54217779,0.282580464,1.905097394,0.323939776,-0.643524813,-1.136555831,-1.612929419,-1.90283971,-1.966299526,-0.906200653,0.027418471,-1.250564989
-1.164861918,0.265825984,1.560355739,0.247016071,-0.6943012,-1.109406077,-1.464831815,-1.705698009,-1.741046965,-0.653497994,0.401290285,-0.610976565
-1.394809842,0.362031391,1.435314035,0.205853768,-0.359802859,-1.22524842,-1.558817913,-1.848141893,-1.848172758,-1.037045548,0.63752559,0.281950529
-1.504230186,0.369897149,1.114618704,0.129269046,-0.314434099,-1.193303721,-1.630791649,-1.886029337,-1.840799412,-1.335710042,0.257158399,0.042595869
-1.296024668,0.231394912,1.473673975,0.609895438,-0.150203381,-1.067929381,-1.617061483,-1.902918199,-1.545749423,-0.907631657,0.083374633,-0.381822035
-1.217385173,-0.169505935,1.522022936,0.715375315,-0.13808232,-1.019798018,-1.625849874,-1.828924865,-1.305545707,-0.472345791,0.070530235,-0.555815027
-1.22567222,-0.438279474,1.374522212,0.551725499,-0.109830945,-1.127516,-1.60079342,-1.812312679,-1.401654352,-0.311101264,0.220016218,-0.740927174
-1.319714057,-0.891143284,1.150851458,0.724666698,0.233437548,-0.925619937,-1.500003467,-1.694980221,-1.386249503,-0.211847701,0.132468504,-0.544764316
-1.439094742,-0.949332298,1.913901283,0.89366267,-0.444644477,-1.184166297,-1.623334856,-1.748869156,-1.263575425,0.016819116,0.30796175,-0.253345413
-1.282952911,-1.086312354,1.660708123,1.191228645,0.043523196,-0.894531976,-1.441607506,-1.667030308,-1.352598682,-0.27313572,0.009122921,-0.159598009
-1.218781126,-0.908334989,1.180529228,0.678616367,-0.020990899,-0.958887054,-1.477773733,-1.750714548,-1.405090309,-0.219299718,-0.088719747,-0.197263861
-1.21779812,-0.746060945,0.365627871,-0.016893561,-0.628816563,-1.233943639,-1.539489974,-1.691930608,-1.074952277,-0.182076651,-0.08960953,-0.928830186
-1.23933208,-1.197038171,0.857741307,0.329244534,-0.36367433,-1.245785248,-1.523882372,-1.705022947,-0.890371557,-0.081746239,-0.050074894,-0.716292164
-1.201088734,-1.195583535,0.61131496,0.135347297,-0.119419232,-1.098720132,-1.480638858,-1.476681016,-0.699876772,-0.269025267,0.220259697,-0.694358618
-1.127531926,-1.197471685,0.935998589,0.451401359,0.348268457,-0.997049615,-1.499772117,-1.63101691,-0.769589737,-0.44926958,0.232119115,-0.420859587
-1.002034551,-0.959596608,0.77138066,0.390507174,0.723354127,-0.871270763,-1.355043276,-1.63747164,-0.592646917,-0.389868028,0.147382969,-0.276137637
-1.259112795,-0.887450519,0.947995259,0.720876803,0.900738198,-0.754656771,-1.392960538,-1.842857988,-0.658061994,-0.602296158,0.438387253,-0.364828725
-1.323687733,-1.035448645,0.033697992,-0.236171561,-0.103779076,-1.158842045,-1.523334685,-1.707832735,-1.349538632,-1.268979301,0.665490095,-0.025276344
-1.424608672,-1.102503103,0.139070899,-0.072763518,-0.210721724,-1.300851371,-1.621557361,-1.812974063,-1.487133336,-1.276002389,0.205475472,-0.188751857
-1.381632412,-1.076684668,0.353570383,0.217642557,-0.215805177,-1.112853949,-1.535724605,-1.722268254,-1.639759288,-1.34312856,0.094991023,-0.303057872
-1.342162752,-1.114783387,0.311441286,0.208429382,-0.243904973,-1.054351215,-1.464424155,-1.67767288,-1.700202422,-1.482818411,0.110192403,0.136847772
-1.405476663,-1.07730431,0.564878381,0.365312237,-0.038068512,-1.063880781,-1.453303798,-1.716319455,-1.733335095,-1.426681343,0.426646562,0.572622399
-1.604816675,-1.117334919,0.811513901,0.709080613,0.184535363,-1.057329418,-1.5777666,-1.835415682,-1.797798875,-1.295195236,0.11674626,0.015872657
-1.612814391,-1.223757901,0.649291752,0.498737306,-0.086508427,-1.215374598,-1.652221162,-1.848203963,-1.819953644,-0.922047045,-0.239418286,-0.558304818
-1.650056418,-1.531984892,0.849365473,0.721149007,-0.332960695,-1.167166087,-1.583749307,-1.805874427,-1.799528548,-0.896131759,-0.412879333,-0.207161118
-1.509173791,-1.18942031,0.661494341,0.397544069,-0.572923154,-1.346121394,-1.649747462,-1.818400172,-1.771264274,-0.97812405,-0.720784385,-0.545336032
-1.398054474,-0.831666038,-0.240033021,-0.545469624,-0.408436174,-1.482250814,-1.770412848,-1.863131125,-1.758019315,-0.998749981,-0.986353117,-1.007301762
-1.585225921,-0.854541259,-0.710726682,-1.028741557,0.19922117,-1.535117032,-1.886464867,-1.987437839,-1.793093141,-0.709009853,-1.096437148,-0.677975103
-1.795288258,-0.790066314,-0.706126812,-1.003033376,0.695173933,-1.482481374,-1.953364484,-1.883769498,-1.361106793,-0.906880754,-1.428431084,-0.772426082
-1.830149393,-0.658866715,0.500382561,-0.790056658,0.597115948,-1.349814975,-1.878021581,-1.449144301,-0.821045521,-0.945494693,-1.331399289,-0.782075182
-1.647684371,-0.481914594,-0.103894341,-0.674218175,0.626891344,-1.056901651,-1.676984468,-1.183072589,-0.285081757,-0.500903295,-0.855434987,-0.602763751
-1.558358684,-0.535343735,-0.12243812,-0.550367703,1.180657305,-0.942870984,-1.708396449,-1.470169423,-0.336854039,-0.158599856,-0.655304244,-0.536743803
-1.257077324,-0.317000882,0.250038585,-0.099293305,0.98522309,-0.829579699,-1.719822708,-1.995944116,-1.345522731,-0.180564541,-0.263698718,-0.323306021
-1.535476534,-1.01274024,-0.241599291,-0.238514175,1.114907282,-0.750018935,-1.643135502,-1.929377059,-1.778839785,-0.325839229,-0.18625927,-0.318132483
-1.479593616,-1.378609062,-0.65784338,-0.246699717,0.688896713,-1.050175455,-1.705254587,-1.853780221,-1.843768561,-0.205774013,0.951741168,-0.394310199
-1.372726754,-1.455476398,-0.451530687,-0.288075371,0.381768833,-1.16836438,-1.71107059,-1.806641695,-1.880758282,0.063541924,1.458031187,-0.300394064
-1.342229499,-1.148751851,0.060080319,-0.440738718,0.015180426,-1.252337921,-1.706016682,-1.752455802,-1.851339873,-0.137730107,1.549485195,-0.517779788
-1.334805903,-0.956189613,0.140514515,-0.42291079,-0.197231079,-1.33678601,-1.763282088,-1.824345289,-1.906044173,-0.235596761,1.805698132,-0.396409992
-1.290249059,-0.788759182,0.140620046,-0.421807358,-0.313445329,-1.339328413,-1.7170258,-1.807947893,-1.9100333,-0.257222333,1.487581232,-0.095671635
-1.42906377,-0.799592054,0.548446184,-0.041768586,-0.392949218,-1.191772454,-1.65654561,-1.750388889,-1.837039416,-0.136593577,1.066656958,0.142771878
-1.525695812,-0.942214318,0.777815906,0.255277829,-0.199636295,-1.163014616,-1.611408986,-1.733705196,-1.821066198,-0.125924574,0.804589329,0.340744372
-1.2902465,-0.728263594,0.27996889,0.005529779,-0.463349271,-1.10591927,-1.524613243,-1.565550542,-1.667046623,-0.334768217,0.522556047,0.586382895
-1.277396825,-0.636531985,-0.253655474,-0.297510498,-0.621881484,-1.0468764,-1.437883759,-1.496735778,-1.571796328,-0.590106254,0.220479524,0.373383951
-1.231104225,-0.382890755,0.281174821,-0.25604135,-0.574122276,-0.981109506,-1.366551892,-1.470106911,-1.525992533,-0.854738409,0.035296768,-0.099796662
-1.25088644,-0.056352262,0.801250709,-0.062846377,-0.568254482,-1.072201383,-1.377634522,-1.496283255,-1.529900807,-0.946238876,0.010710736,0.111776295
-1.272993727,0.3420435,0.824269742,0.041871783,-0.726072487,-1.100568926,-1.363826085,-1.504833301,-1.514453651,-1.090274153,0.27260266,0.06868192
-1.238472173,0.653614267,0.453314836,0.110835912,-0.761422595,-1.0883855,-1.316191999,-1.428469638,-1.447187459,-0.386712511,0.259631541,-0.327372545
-1.104862841,0.887713418,0.76836831,0.253644668,-0.71887372,-1.031664765,-1.276898585,-1.356686241,-1.381891776,-0.656760742,-0.004982982,-0.55694489
-1.185236209,0.940768416,1.570712777,0.2361101,-0.744286493,-1.052942815,-1.276988302,-1.341952037,-1.399487147,-0.231264137,-0.118758401,-0.691991448
-1.192952472,0.763719141,1.901915288,0.295187552,-0.720564284,-1.014502826,-1.242935653,-1.310460645,-1.356406815,-0.120261472,0.110043622,-0.465970975
-1.137314031,0.712626172,1.256452663,0.282660049,-0.774112396,-1.035989303,-1.2269578,-1.294605111,-1.368053466,-0.112938642,0.433008205,0.19536222
