"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","posteriors.signs"
"betas[5]",-0.286843378171515,0.00301958388388816,0.0921219799930742,-0.467990195245639,-0.352066290147999,-0.288836826843309,-0.225232177638463,-0.0986460423460043,930.748467749349,1.00380748316838,0.984666666666667
"betas[6]",-1.06797316692459,0.0190391984561173,0.474918270251433,-1.9878721752602,-1.4005665181222,-1.06638555639238,-0.736962585246034,-0.162726939873142,622.214937690304,1.00085611884566,0.982666666666667
"betas[7]",-0.165074572271451,0.0284437908240637,0.786860142467888,-1.65824373634508,-0.733998212494131,-0.187953935910912,0.371468396600215,1.37212095870817,765.279609590404,0.999070384658168,0.798
"betas[8]",-0.105930679922122,0.00419924510914238,0.11914861432536,-0.337752884143656,-0.189823193696321,-0.0989380219138799,-0.0244537084819392,0.123591033293979,805.073518993391,1.00055670631121,0.996
"betas[9]",0.220357956949302,0.00154227441267385,0.0531178407604308,0.113306614701134,0.18562634506063,0.221243768104868,0.25362050600457,0.326384000496232,1186.19890410271,1.00026023656877,1
"betas[10]",-0.453225972890971,0.0175458219562795,0.412433671307753,-1.27467114814715,-0.715338318389195,-0.443545115556711,-0.197050772715723,0.384548148667121,552.536270516306,1.0014146991946,0.908666666666667
"betas[11]",-1.00368966850029,0.0216314907031525,0.535106627356491,-2.06865636955096,-1.37648644772559,-1.00701489956201,-0.619275586163813,0.04246272119426,611.938476708686,1.0033615527487,0.999333333333333
"betas[12]",-1.17928281638389,0.0350770348926019,0.831535633389623,-2.84522045244115,-1.73105711598037,-1.17738374050839,-0.587748539065805,0.348353042767309,561.973684785795,1.0034081631411,0.999333333333333
"betas[13]",0.310825683004401,0.0276960442436239,0.760139733390578,-1.17591403156055,-0.201848826734605,0.333820610019112,0.845236621166633,1.74194611516532,753.271228682127,0.999404090466652,0.774666666666667
"betas[14]",0.521792088297541,0.0167620035956456,0.407016948192407,-0.297732513177697,0.253194235516703,0.518111549258946,0.784454745049874,1.34358111099327,589.621251571633,1.00018467894198,0.66
"betas[15]",1.05947524024666,0.0194219226701876,0.467553172210612,0.127365372663455,0.765487918153978,1.06822475732546,1.34005552339253,1.98828133905839,579.532204420902,1.00118567443882,0.741333333333333
"betas[16]",0.0282286221376455,0.00271314387599737,0.087014953779803,-0.141316525704266,-0.0334591742348374,0.0297194972980771,0.0900382914624646,0.191503729110876,1028.58962230748,0.999089483371809,0.802
"betas[17]",-0.0417045338118511,0.00164867699895213,0.0524140528814453,-0.14245288163231,-0.0774395799996364,-0.042616222914804,-0.00665254241466374,0.0628883251837993,1010.70479704634,1.00166425190449,1
"betas[1]",-3.31263692814356,0.00405464160334562,0.139510506648238,-3.58600527380499,-3.40697316765148,-3.31324995696446,-3.21649469508011,-3.04968284881856,1183.88328088145,0.999163248757728,1
"betas[2]",0.161440400070639,0.00352671480954126,0.120264837030879,-0.0728631438399976,0.0792092199530064,0.165947333780491,0.242096018881792,0.392701539197173,1162.88468547475,0.999590461482907,0.967333333333333
"betas[3]",0.0607953737676983,0.00291667713340221,0.10680444882521,-0.154965580446344,-0.00952915933564551,0.0644856107573428,0.135789417896016,0.257028532832018,1340.91723441008,0.999050199302623,0.868666666666667
"betas[4]",-0.125355089169757,0.00507549745031473,0.181724804402589,-0.490523743149284,-0.247401302313023,-0.125619693419634,-0.00413961792377194,0.229866415875951,1281.95031167304,0.999975719224415,0.829333333333333
"betas[5]",0.138680614258356,0.00236741398226504,0.0901700422435465,-0.0403792110798697,0.0774093999506332,0.137698892105129,0.200988081163353,0.311683417450926,1450.69505177997,1.00129476275556,0.984666666666667
"betas[6]",0.0558817987796392,0.0190238604637416,0.504777327862472,-0.910684420059971,-0.301141436512705,0.0536824384131088,0.423693213965065,1.04326780745178,704.048174759274,1.0016980132466,0.982666666666667
"betas[7]",-1.14749350264017,0.0299682757748848,0.835172900206355,-2.80856890856234,-1.73242831256572,-1.13842614360272,-0.583001996377232,0.487182807015376,776.657024586704,0.999372011870957,0.798
"betas[8]",0.126945072146571,0.00379547106101115,0.134720736998081,-0.15236343509021,0.0388438807640148,0.132638905227735,0.217985234196854,0.378443484451715,1259.90422147603,1.00061963231104,0.996
"betas[9]",0.136529457242626,0.00192264576942526,0.0652966470680414,0.0080004396521739,0.0931847580780054,0.137051021324003,0.182189516106828,0.264787466873277,1153.40866303042,1.00092687794401,1
"betas[10]",0.272888015400389,0.0158063327239058,0.451521397841628,-0.538002453750664,-0.0358198126953446,0.257861376370835,0.582073968631894,1.20744135541778,816.008032731768,1.00229649454258,0.908666666666667
"betas[11]",-1.82574107506757,0.0149700108476994,0.434595073204443,-2.68227435926148,-2.10525457724335,-1.82528745533959,-1.54154703716572,-0.978966447958023,842.801630552407,0.999287321760114,0.999333333333333
"betas[12]",1.65191460073586,0.0176868355339801,0.468886426118617,0.754568777841022,1.3494588445306,1.64954022053846,1.9630091426072,2.5660201552967,702.805329290154,1.00043636766391,0.999333333333333
"betas[13]",1.06524838080813,0.0296473811421694,0.824350456655543,-0.57845247552026,0.536815272911842,1.05406891027984,1.63881654679636,2.70303475932354,773.12744860987,0.999253192900044,0.774666666666667
"betas[14]",0.0217721300896696,0.0154951428031793,0.426698584909968,-0.76568104143999,-0.270081547421939,0.0289581364890806,0.319831668740046,0.834411104779837,758.317780369329,0.999978321568285,0.66
"betas[15]",-0.3534802192826,0.0154663785427405,0.45316103021534,-1.3003787612401,-0.665498565025777,-0.3265249595499,-0.0375135570115248,0.484457331116678,858.475370930166,1.001427462382,0.741333333333333
"betas[16]",0.171941912503963,0.00299817570998842,0.0955740464972921,-0.0198276068711148,0.103920820995314,0.175170592216746,0.240101986435582,0.343771941604215,1016.16863330552,0.99997057193945,0.802
"betas[17]",0.090972119090754,0.00150841002230678,0.0542247861817948,-0.0107658677629885,0.0545103196915744,0.0901433574447761,0.128500503999832,0.195931869246628,1292.28075796028,1.00048254632293,1
"betas[1]",-4.50289738317072,0.00903855265782805,0.279646834444701,-5.07533760556012,-4.68946241839812,-4.47778687344044,-4.30848950445432,-3.99685002408768,957.242627206724,1.00252165395893,1
"betas[2]",0.474893662267212,0.00561799833718184,0.171695529754998,0.145115915485892,0.358980080848864,0.479710965454769,0.58803765914214,0.815932530444161,934.016962606038,1.00084732716846,0.967333333333333
"betas[3]",-0.0624900723503061,0.00545013746047786,0.192198843434034,-0.463356281177503,-0.191336355060744,-0.0526119820075964,0.067978858378164,0.288969369292733,1243.61693657898,1.00114598275241,0.868666666666667
"betas[4]",-0.153498692935832,0.00803574781657057,0.317214595148649,-0.806032388879178,-0.35958265228586,-0.136322614967077,0.0598351569325034,0.427164262863682,1558.30952178914,0.999794959601057,0.829333333333333
"betas[5]",0.141891838553143,0.0042197872305294,0.144491428524251,-0.149901755306956,0.0442177965439233,0.147303261342485,0.241234362890723,0.40649485118803,1172.47357212582,0.99932854540165,0.984666666666667
"betas[6]",0.895266696032588,0.0314095395416508,0.77562980048034,-0.622567337672957,0.36687675242679,0.888590207703393,1.41903328440928,2.40970785587407,609.797773022298,1.0097659293788,0.982666666666667
"betas[7]",-0.220299599561717,0.0335448714857032,1.08968751596551,-2.50148512364811,-0.933659970451566,-0.212488046901577,0.525103573476189,1.82630317518723,1055.2410711117,1.00213038322083,0.798
"betas[8]",-0.25747436249047,0.00682064704076906,0.21623718179954,-0.703143653433042,-0.403585211487601,-0.255245909824221,-0.112735008677868,0.15773929575424,1005.10074127403,1.00088872689111,0.996
"betas[9]",0.326285450610357,0.00312412131447675,0.098206488115778,0.121395868879862,0.267613993408798,0.32641997840224,0.387791191937878,0.51624300119105,988.153883985532,1.00178349316582,1
"betas[10]",-2.17476839376924,0.0290577528590527,0.662031500856672,-3.44596522580219,-2.62997029499058,-2.1488621652599,-1.69295130131514,-0.989057260210164,519.07875911427,1.00774318251392,0.908666666666667
"betas[11]",-1.10648883487895,0.0247245013824689,0.716629096126299,-2.47320383171717,-1.59368864640458,-1.12543631479753,-0.623142413841753,0.309844549740725,840.105427251507,1.00180641160276,0.999333333333333
"betas[12]",0.184730046472861,0.0363526757950857,1.03062951174359,-2.01038227311438,-0.472662078265361,0.273453204586304,0.927857719528755,1.95570586860851,803.771090621969,1.00026504773831,0.999333333333333
"betas[13]",0.16043540090044,0.0335283876298561,1.07074035129304,-1.86844092050059,-0.586500230159581,0.148501989138881,0.879517765083464,2.36886946261679,1019.86573647729,1.00196389759363,0.774666666666667
"betas[14]",-0.379666608921677,0.0236294403802688,0.594840365499517,-1.56304768815826,-0.776618822322047,-0.370928615772056,0.0365389127588377,0.749805707136621,633.715005918377,1.00895436275016,0.66
"betas[15]",2.05474562354961,0.0240812071475467,0.615408890908172,0.941562812429051,1.59389485737119,2.02666155117909,2.46353056246292,3.34292983259552,653.08697966392,1.00607691988243,0.741333333333333
"betas[16]",0.0907298102259167,0.0041874195810994,0.146967351956001,-0.207697616778246,-0.0130546647067416,0.0989074518837698,0.191729085868163,0.363645903758078,1231.82433443654,0.998903215279633,0.802
"betas[17]",0.132808795667193,0.00215157738895257,0.0805079865704016,-0.03691056740576,0.082573560268065,0.132304642795502,0.185149951616391,0.293167947380045,1400.11590054987,0.99899677147025,1
"betas[1]",-4.66420865738591,0.00911809284079071,0.299291200894361,-5.25481947770256,-4.8604243427526,-4.65775846502757,-4.46546471106067,-4.07054150088227,1077.40721099768,1.00331318448205,1
"betas[2]",0.0306688612925222,0.00627190313028177,0.21049867498863,-0.384667728612923,-0.108508276164415,0.0344715036656043,0.169962165398264,0.444703711724269,1126.41921129955,0.999419812002265,0.967333333333333
"betas[3]",0.0890535792436333,0.00566886606480316,0.216338354749177,-0.333949310777128,-0.0529162346251652,0.0970465162764777,0.239207558307209,0.495590536693475,1456.37982003695,0.999641660147445,0.868666666666667
"betas[4]",-0.36443888344254,0.00366275277989021,0.142521506889958,-0.636636646885841,-0.4601754527156,-0.368932381925323,-0.271259908969972,-0.0715890284776937,1514.06875685495,0.998499025880225,0.829333333333333
"betas[5]",-0.338736444396187,0.00669909069882286,0.25605297130324,-0.857080349943639,-0.504037087565443,-0.323036581494929,-0.163167765928647,0.137108249809879,1460.92501101436,0.999105992571948,0.984666666666667
"betas[6]",-0.483691164540056,0.0187910278415359,0.565609575067628,-1.56534237552528,-0.863601995372913,-0.494233006384154,-0.106856702118235,0.666539221874613,906.008837192845,0.999287153000466,0.982666666666667
"betas[7]",1.1529597442545,0.0398469241176273,1.18220065744698,-1.15376400912752,0.356087685419055,1.14541445506936,1.94489908728154,3.48435278654313,880.223152336724,1.00259599586672,0.798
"betas[8]",0.643831265870077,0.00611518546024677,0.210832323735962,0.242861295961355,0.500111463688001,0.64771549414598,0.790952595155919,1.06137478388091,1188.65309459802,1.00012700278231,0.996
"betas[9]",-0.302559124116177,0.00852166687631332,0.317372196019031,-0.990560678507544,-0.495824619124349,-0.291543103912511,-0.08112493450407,0.248575522158847,1387.03892101024,0.998968388900934,1
"betas[10]",2.93791010613095,0.0305428162189507,0.93709317156826,1.10535094551584,2.30188372078422,2.94143049128595,3.51972507851553,4.82131229587305,941.341897079095,1.00037694822959,0.908666666666667
"betas[11]",1.16824594173518,0.0254343790102423,0.690629206903226,-0.10739529349125,0.717009413301446,1.15107739583027,1.62963448883204,2.58813117560078,737.305722104161,1.00172106064619,0.999333333333333
"betas[12]",-0.218290423127346,0.0280214066106809,0.74172883867502,-1.71156485335272,-0.708554995989425,-0.213317435100684,0.305221515621822,1.1739239497259,700.665067150476,1.00150042860932,0.999333333333333
"betas[13]",-1.23309895415528,0.0418499993534251,1.25669685263467,-3.74701431807285,-2.10549460697734,-1.20689330790051,-0.378800040394769,1.23436022487397,901.716763500111,1.00230367329272,0.774666666666667
"betas[14]",0.186294731342143,0.0131650328050792,0.384866812111829,-0.570411068564308,-0.0779608221840329,0.200088935273722,0.433876767312534,0.941943898826746,854.62783559337,1.0006316249935,0.66
"betas[15]",-1.6066064813847,0.0227532265669472,0.700701578932887,-3.01928792512712,-2.05985760358469,-1.61717512530492,-1.14247480390198,-0.250714542400022,948.375245535973,1.00019785510322,0.741333333333333
"betas[16]",0.219944251449821,0.00361379882856634,0.136112568652013,-0.0595925273138533,0.128126560003946,0.22249874461663,0.309415282443981,0.478466141964875,1418.62795669703,0.999269382393712,0.802
"betas[17]",-0.0146968860628249,0.00271530642070533,0.105651135665538,-0.226250722524428,-0.0858953902922121,-0.0120355284401633,0.0599087131605078,0.181644896562451,1513.94691151784,0.999911055581437,1
"betas[1]",-5.02567217993054,0.0136657939816726,0.402078630376009,-5.9347929362603,-5.28587074417031,-4.99743778984721,-4.75486673608827,-4.32238078341287,865.669757011074,0.998860151484797,1
"betas[2]",-0.363454434299855,0.00641479590418283,0.201078766804,-0.772552575175174,-0.495506075042397,-0.361393738622784,-0.227942570372267,0.0248981624960286,982.577329553881,1.00010408742986,0.967333333333333
"betas[3]",-0.234755601612772,0.00659702360600006,0.2160808930868,-0.676400061542289,-0.369432762251017,-0.225101317210364,-0.0885247944658647,0.186512647965544,1072.84419618277,0.999121768765219,0.868666666666667
"betas[4]",-0.465823748325996,0.015289256743987,0.483490051297461,-1.4845497241747,-0.77573365822007,-0.451263139781777,-0.127531282473056,0.415954265807417,1000.00538121444,0.998134050370461,0.829333333333333
"betas[5]",0.245941260032068,0.00369937588902513,0.112441714568093,0.0203069595192831,0.170881227308288,0.244038051801189,0.321117838793657,0.460021892378314,923.842623048288,0.998580407983732,0.984666666666667
"betas[6]",1.94854817654586,0.0360667455190265,0.934333290694901,0.176349002481975,1.29978706223045,1.94706478318243,2.56924592456214,3.87256770948236,671.103857819944,1.00037909548767,0.982666666666667
"betas[7]",-0.845183648777435,0.0348249015255998,1.02896583455053,-2.74173416695972,-1.54929832475057,-0.905664608109563,-0.159011397267708,1.30398711626689,873.015823825576,1.00270521074395,0.798
"betas[8]",-0.61828173557876,0.0077232121506572,0.233061655708232,-1.06453685775321,-0.783193372193057,-0.6199296754087,-0.458606812603817,-0.159793733601571,910.637908509749,1.00135302500717,0.996
"betas[9]",0.458937032435155,0.00270279149194862,0.0734728034763837,0.314978258824784,0.407819164382654,0.459802249521567,0.507313741955146,0.604862934498647,738.972260996001,0.998972023820871,1
"betas[10]",-0.941913268652317,0.0259928599332368,0.704798601787193,-2.41480700482059,-1.42621553058842,-0.915148105557724,-0.48211170481119,0.460897745847781,735.22782476053,1.00264341182781,0.908666666666667
"betas[11]",-2.45388876906558,0.0252624093768749,0.693857538712534,-3.79150038660956,-2.88729597873695,-2.45976422681032,-1.98007489535481,-1.12533445755272,754.381596908627,0.999721735406817,0.999333333333333
"betas[12]",2.4965086418314,0.0289892039088242,0.688821067258836,1.13472680611122,2.05261917361762,2.50718781246942,2.93695532700098,3.85115890815356,564.599207889333,0.999126881979523,0.999333333333333
"betas[13]",0.764218727153387,0.0339791258168037,1.00666131112645,-1.31044621862453,0.116896069517076,0.81851654158927,1.44836406494864,2.67693331398701,877.692429528466,1.00252436404507,0.774666666666667
"betas[14]",-0.378033862113038,0.0351123776771014,0.918918932098264,-2.2038485463593,-1.01546487244511,-0.35785070105697,0.220495365020315,1.31229431071955,684.910650979559,1.00046849128328,0.66
"betas[15]",-0.585851643557207,0.0316716013559458,0.90616199619172,-2.39156064298593,-1.16980919690477,-0.577442527876864,0.0158418351524286,1.15441089017963,818.599817761812,1.0027929403628,0.741333333333333
"betas[16]",-0.14263160744973,0.005167103705949,0.16467103179315,-0.459034887344648,-0.257954796071009,-0.144939741906273,-0.0299075271311935,0.171367236405062,1015.64060894937,0.99954574109777,0.802
"betas[17]",0.263017623620145,0.002256929084047,0.0711419019364765,0.128557721781216,0.215172671486922,0.265314124678607,0.311604129181656,0.398199027708915,993.608085554134,0.998807259500241,1
